Local time,Open,High,Low,Close,Volume
30.07.2020 20:52:00.000 GMT-0300,11075,11075,11073,11073,0.0002
30.07.2020 20:53:00.000 GMT-0300,11073,11073,11072,11072,0.0001
30.07.2020 20:54:00.000 GMT-0300,11072,11072,11063,11063,0.0005
30.07.2020 20:55:00.000 GMT-0300,11064,11064,11061,11063,0.0008
30.07.2020 20:56:00.000 GMT-0300,11062,11062,11056,11056,0.0005
30.07.2020 20:57:00.000 GMT-0300,11056,11057,11054,11057,0.0007
30.07.2020 20:58:00.000 GMT-0300,11057,11057,11053,11056,0.0004
30.07.2020 20:59:00.000 GMT-0300,11056,11058,11054,11057,0.0004
30.07.2020 21:00:00.000 GMT-0300,11057,11083,11056,11083,0.0012
30.07.2020 21:01:00.000 GMT-0300,11083,11089,11083,11084,0.0019
30.07.2020 21:02:00.000 GMT-0300,11084,11087,11081,11083,0.002
30.07.2020 21:03:00.000 GMT-0300,11087,11087,11078,11079,0.0009
30.07.2020 21:04:00.000 GMT-0300,11080,11086,11078,11082,0.0004
30.07.2020 21:05:00.000 GMT-0300,11082,11084,11081,11083,0.0002
30.07.2020 21:06:00.000 GMT-0300,11083,11083,11079,11079,0.0002
30.07.2020 21:07:00.000 GMT-0300,11079,11079,11072,11072,0.0012
30.07.2020 21:08:00.000 GMT-0300,11072,11072,11068,11068,0.0002
30.07.2020 21:09:00.000 GMT-0300,11068,11068,11062,11064,0.0005
30.07.2020 21:10:00.000 GMT-0300,11064,11064,11063,11064,0.0002
30.07.2020 21:11:00.000 GMT-0300,11064,11064,11061,11063,0.0002
30.07.2020 21:12:00.000 GMT-0300,11063,11064,11052,11052,0.001
30.07.2020 21:13:00.000 GMT-0300,11053,11054,11051,11052,0.0003
30.07.2020 21:14:00.000 GMT-0300,11052,11053,11047,11050,0.0004
30.07.2020 21:15:00.000 GMT-0300,11050,11052,11050,11051,0.0002
30.07.2020 21:16:00.000 GMT-0300,11051,11052,11037,11040,0.0011
30.07.2020 21:17:00.000 GMT-0300,11042,11043,11042,11043,0.0004
30.07.2020 21:18:00.000 GMT-0300,11043,11043,11043,11043,0.0002
30.07.2020 21:19:00.000 GMT-0300,11043,11043,11041,11041,0.0001
30.07.2020 21:20:00.000 GMT-0300,11041,11041,11035,11040,0.0016
30.07.2020 21:21:00.000 GMT-0300,11040,11040,11034,11034,0.0005
30.07.2020 21:22:00.000 GMT-0300,11034,11040,11034,11040,0.0005
30.07.2020 21:23:00.000 GMT-0300,11040,11044,11040,11044,0.0002
30.07.2020 21:24:00.000 GMT-0300,11044,11052,11043,11052,0.001
30.07.2020 21:25:00.000 GMT-0300,11052,11057,11052,11054,0.0019
30.07.2020 21:26:00.000 GMT-0300,11054,11054,11047,11047,0.0014
30.07.2020 21:27:00.000 GMT-0300,11047,11048,11047,11048,0.0003
30.07.2020 21:28:00.000 GMT-0300,11047,11048,11043,11045,0.001
30.07.2020 21:29:00.000 GMT-0300,11045,11053,11045,11053,0.0004
30.07.2020 21:30:00.000 GMT-0300,11053,11053,11050,11051,0.0012
30.07.2020 21:31:00.000 GMT-0300,11051,11051,11048,11048,0.0019
30.07.2020 21:32:00.000 GMT-0300,11048,11048,11040,11040,0.0012
30.07.2020 21:33:00.000 GMT-0300,11040,11043,11038,11038,0.0004
30.07.2020 21:34:00.000 GMT-0300,11038,11038,11031,11032,0.0009
30.07.2020 21:35:00.000 GMT-0300,11032,11033,11031,11031,0.0003
30.07.2020 21:36:00.000 GMT-0300,11031,11031,11030,11030,0.0007
30.07.2020 21:37:00.000 GMT-0300,11030,11031,11030,11030,0.0008
30.07.2020 21:38:00.000 GMT-0300,11030,11030,11027,11027,0.0005
30.07.2020 21:39:00.000 GMT-0300,11026,11026,11019,11025,0.0011
30.07.2020 21:40:00.000 GMT-0300,11024,11025,11020,11022,0.0011
30.07.2020 21:41:00.000 GMT-0300,11022,11024,11022,11022,0.0004
30.07.2020 21:42:00.000 GMT-0300,11021,11021,11019,11019,0.0004
30.07.2020 21:43:00.000 GMT-0300,11019,11022,11016,11017,0.001
30.07.2020 21:44:00.000 GMT-0300,11017,11021,11017,11020,0.0006
30.07.2020 21:45:00.000 GMT-0300,11020,11020,11016,11016,0.0003
30.07.2020 21:46:00.000 GMT-0300,11016,11016,11005,11005,0.0011
30.07.2020 21:47:00.000 GMT-0300,11005,11011,11005,11006,0.0007
30.07.2020 21:48:00.000 GMT-0300,11006,11008,11006,11008,0.0002
30.07.2020 21:49:00.000 GMT-0300,11008,11008,10998,10998,0.002
30.07.2020 21:50:00.000 GMT-0300,10995,11006,10994,11006,0.0006
30.07.2020 21:51:00.000 GMT-0300,11006,11008,11004,11008,0.0005
30.07.2020 21:52:00.000 GMT-0300,11009,11009,11005,11006,0.0007
30.07.2020 21:53:00.000 GMT-0300,11006,11006,11003,11004,0.0004
30.07.2020 21:54:00.000 GMT-0300,11004,11004,11003,11003,0.0002
30.07.2020 21:55:00.000 GMT-0300,11003,11004,11002,11002,0.0005
30.07.2020 21:56:00.000 GMT-0300,11002,11002,10989,10990,0.0016
30.07.2020 21:57:00.000 GMT-0300,10990,10994,10989,10994,0.0006
30.07.2020 21:58:00.000 GMT-0300,10994,11001,10994,10997,0.0012
30.07.2020 21:59:00.000 GMT-0300,10997,11001,10997,10999,0.0009
30.07.2020 22:00:00.000 GMT-0300,10999,11005,10999,11002,0.0012
30.07.2020 22:01:00.000 GMT-0300,11002,11006,11001,11001,0.0011
30.07.2020 22:02:00.000 GMT-0300,11001,11003,11001,11002,0.0003
30.07.2020 22:03:00.000 GMT-0300,11002,11006,11001,11006,0.0007
30.07.2020 22:04:00.000 GMT-0300,11007,11007,11006,11006,0.0007
30.07.2020 22:05:00.000 GMT-0300,11007,11007,11004,11004,0.001
30.07.2020 22:06:00.000 GMT-0300,11004,11006,11004,11005,0.0006
30.07.2020 22:07:00.000 GMT-0300,11005,11005,11002,11002,0.0011
30.07.2020 22:08:00.000 GMT-0300,11003,11005,11003,11005,0.0009
30.07.2020 22:09:00.000 GMT-0300,11005,11005,11005,11005,0.0001
30.07.2020 22:10:00.000 GMT-0300,11005,11007,11005,11007,0.0003
30.07.2020 22:11:00.000 GMT-0300,11007,11011,11007,11011,0.0004
30.07.2020 22:12:00.000 GMT-0300,11011,11012,11009,11010,0.0004
30.07.2020 22:13:00.000 GMT-0300,11010,11011,11009,11011,0.0005
30.07.2020 22:14:00.000 GMT-0300,11011,11013,11008,11008,0.0006
30.07.2020 22:15:00.000 GMT-0300,11008,11008,10994,10996,0.0014
30.07.2020 22:16:00.000 GMT-0300,10996,10996,10992,10994,0.0011
30.07.2020 22:17:00.000 GMT-0300,10994,10998,10994,10995,0.0004
30.07.2020 22:18:00.000 GMT-0300,10995,10995,10991,10991,0.0004
30.07.2020 22:19:00.000 GMT-0300,10991,10991,10979,10980,0.001
30.07.2020 22:20:00.000 GMT-0300,10980,10981,10976,10976,0.0017
30.07.2020 22:21:00.000 GMT-0300,10976,10976,10962,10962,0.0013
30.07.2020 22:22:00.000 GMT-0300,10962,10962,10960,10960,0.0014
30.07.2020 22:23:00.000 GMT-0300,10959,10959,10954,10954,0.0026
30.07.2020 22:24:00.000 GMT-0300,10954,10963,10951,10962,0.0021
30.07.2020 22:25:00.000 GMT-0300,10963,10963,10952,10954,0.0021
30.07.2020 22:26:00.000 GMT-0300,10954,10954,10940,10940,0.0016
30.07.2020 22:27:00.000 GMT-0300,10940,10952,10940,10952,0.0016
30.07.2020 22:28:00.000 GMT-0300,10952,10953,10951,10953,0.0007
30.07.2020 22:29:00.000 GMT-0300,10954,10954,10951,10952,0.0004
30.07.2020 22:30:00.000 GMT-0300,10952,10953,10944,10945,0.0023
30.07.2020 22:31:00.000 GMT-0300,10944,10944,10936,10936,0.0007
30.07.2020 22:32:00.000 GMT-0300,10936,10939,10935,10939,0.0004
30.07.2020 22:33:00.000 GMT-0300,10939,10948,10932,10932,0.002
30.07.2020 22:34:00.000 GMT-0300,10932,10933,10930,10932,0.0017
30.07.2020 22:35:00.000 GMT-0300,10932,10933,10923,10923,0.0013
30.07.2020 22:36:00.000 GMT-0300,10923,10926,10923,10925,0.0014
30.07.2020 22:37:00.000 GMT-0300,10925,10939,10924,10939,0.0006
30.07.2020 22:38:00.000 GMT-0300,10939,10947,10937,10941,0.0013
30.07.2020 22:39:00.000 GMT-0300,10940,10945,10940,10940,0.0002
30.07.2020 22:40:00.000 GMT-0300,10940,10951,10939,10950,0.0007
30.07.2020 22:41:00.000 GMT-0300,10950,10951,10942,10943,0.0004
30.07.2020 22:42:00.000 GMT-0300,10943,10944,10934,10935,0.0008
30.07.2020 22:43:00.000 GMT-0300,10935,10935,10929,10929,0.0003
30.07.2020 22:44:00.000 GMT-0300,10929,10930,10928,10929,0.0001
30.07.2020 22:45:00.000 GMT-0300,10929,10929,10926,10927,0.0002
30.07.2020 22:46:00.000 GMT-0300,10927,10929,10922,10923,0.0008
30.07.2020 22:47:00.000 GMT-0300,10923,10929,10923,10928,0.0004
30.07.2020 22:48:00.000 GMT-0300,10928,10938,10928,10938,0.0015
30.07.2020 22:49:00.000 GMT-0300,10938,10942,10937,10942,0.0006
30.07.2020 22:50:00.000 GMT-0300,10942,10952,10942,10950,0.0004
30.07.2020 22:51:00.000 GMT-0300,10950,10951,10950,10950,0.0007
30.07.2020 22:52:00.000 GMT-0300,10950,10954,10950,10954,0.0006
30.07.2020 22:53:00.000 GMT-0300,10954,10958,10954,10958,0.0004
30.07.2020 22:54:00.000 GMT-0300,10958,10965,10958,10965,0.0003
30.07.2020 22:55:00.000 GMT-0300,10965,10966,10964,10966,0.0002
30.07.2020 22:56:00.000 GMT-0300,10966,10969,10965,10969,0.0003
30.07.2020 22:57:00.000 GMT-0300,10969,10970,10969,10970,0.0001
30.07.2020 22:58:00.000 GMT-0300,10970,10974,10970,10974,0.0002
30.07.2020 22:59:00.000 GMT-0300,10974,10974,10970,10971,0.0004
30.07.2020 23:00:00.000 GMT-0300,10971,10971,10969,10971,0.0003
30.07.2020 23:01:00.000 GMT-0300,10971,10972,10968,10968,0.0002
30.07.2020 23:02:00.000 GMT-0300,10968,10968,10964,10964,0.0008
30.07.2020 23:03:00.000 GMT-0300,10964,10964,10959,10959,0.0002
30.07.2020 23:04:00.000 GMT-0300,10959,10963,10959,10960,0.0002
30.07.2020 23:05:00.000 GMT-0300,10960,10962,10960,10961,0.0003
30.07.2020 23:06:00.000 GMT-0300,10961,10964,10960,10964,0.0007
30.07.2020 23:07:00.000 GMT-0300,10963,10963,10960,10960,0.0004
30.07.2020 23:08:00.000 GMT-0300,10960,10960,10954,10954,0.0003
30.07.2020 23:09:00.000 GMT-0300,10953,10955,10945,10948,0.0018
30.07.2020 23:10:00.000 GMT-0300,10948,10952,10948,10952,0.0003
30.07.2020 23:11:00.000 GMT-0300,10951,10954,10951,10952,0.0002
30.07.2020 23:12:00.000 GMT-0300,10951,10961,10948,10961,0.0005
30.07.2020 23:13:00.000 GMT-0300,10961,10974,10961,10974,0.0009
30.07.2020 23:14:00.000 GMT-0300,10974,10974,10970,10972,0.0004
30.07.2020 23:15:00.000 GMT-0300,10972,10974,10972,10973,0.0003
30.07.2020 23:16:00.000 GMT-0300,10973,10973,10971,10971,0.0002
30.07.2020 23:17:00.000 GMT-0300,10971,10971,10967,10967,0.0001
30.07.2020 23:18:00.000 GMT-0300,10967,10967,10967,10967,0.0001
30.07.2020 23:19:00.000 GMT-0300,10967,10967,10963,10963,0.0014
30.07.2020 23:20:00.000 GMT-0300,10963,10963,10956,10958,0.0017
30.07.2020 23:21:00.000 GMT-0300,10958,10959,10957,10957,0.0008
30.07.2020 23:22:00.000 GMT-0300,10957,10959,10957,10958,0.0005
30.07.2020 23:23:00.000 GMT-0300,10958,10964,10958,10963,0.0004
30.07.2020 23:24:00.000 GMT-0300,10964,10970,10963,10969,0.0006
30.07.2020 23:25:00.000 GMT-0300,10969,10970,10969,10969,0.0002
30.07.2020 23:26:00.000 GMT-0300,10970,10972,10970,10972,0.0001
30.07.2020 23:27:00.000 GMT-0300,10972,10976,10972,10974,0.0006
30.07.2020 23:28:00.000 GMT-0300,10973,10977,10973,10976,0.0005
30.07.2020 23:29:00.000 GMT-0300,10976,10977,10976,10977,0.0002
30.07.2020 23:30:00.000 GMT-0300,10977,10977,10976,10977,0.0001
30.07.2020 23:31:00.000 GMT-0300,10975,10976,10969,10969,0.0005
30.07.2020 23:32:00.000 GMT-0300,10969,10969,10966,10966,0.0004
30.07.2020 23:33:00.000 GMT-0300,10966,10966,10964,10964,0.0003
30.07.2020 23:34:00.000 GMT-0300,10963,10966,10961,10961,0.0002
30.07.2020 23:35:00.000 GMT-0300,10961,10962,10960,10960,0.0008
30.07.2020 23:36:00.000 GMT-0300,10958,10958,10958,10958,0
30.07.2020 23:37:00.000 GMT-0300,10958,10959,10958,10959,0.0002
30.07.2020 23:38:00.000 GMT-0300,10959,10964,10959,10964,0.0004
30.07.2020 23:39:00.000 GMT-0300,10962,10964,10960,10960,0.0004
30.07.2020 23:40:00.000 GMT-0300,10960,10960,10958,10958,0.0001
30.07.2020 23:41:00.000 GMT-0300,10959,10960,10952,10957,0.0002
30.07.2020 23:42:00.000 GMT-0300,10957,10957,10955,10955,0.0009
30.07.2020 23:43:00.000 GMT-0300,10955,10955,10952,10952,0.0013
30.07.2020 23:44:00.000 GMT-0300,10951,10952,10950,10951,0.0007
30.07.2020 23:45:00.000 GMT-0300,10951,10952,10950,10950,0.0002
30.07.2020 23:46:00.000 GMT-0300,10951,10951,10950,10950,0.0001
30.07.2020 23:47:00.000 GMT-0300,10951,10951,10950,10950,0.0003
30.07.2020 23:48:00.000 GMT-0300,10950,10950,10948,10949,0.0005
30.07.2020 23:49:00.000 GMT-0300,10949,10949,10948,10948,0.0005
30.07.2020 23:50:00.000 GMT-0300,10948,10951,10948,10951,0.0002
30.07.2020 23:51:00.000 GMT-0300,10951,10958,10951,10958,0.0007
30.07.2020 23:52:00.000 GMT-0300,10958,10960,10958,10959,0.0002
30.07.2020 23:53:00.000 GMT-0300,10959,10960,10959,10959,0.0001
30.07.2020 23:54:00.000 GMT-0300,10959,10961,10959,10960,0.0001
30.07.2020 23:55:00.000 GMT-0300,10961,10961,10960,10960,0.0003
30.07.2020 23:56:00.000 GMT-0300,10960,10960,10956,10956,0.0001
30.07.2020 23:57:00.000 GMT-0300,10956,10956,10951,10951,0.001
30.07.2020 23:58:00.000 GMT-0300,10950,10951,10948,10948,0.0002
30.07.2020 23:59:00.000 GMT-0300,10947,10949,10947,10948,0.0003
31.07.2020 00:00:00.000 GMT-0300,10948,10948,10946,10946,0.0011
31.07.2020 00:01:00.000 GMT-0300,10946,10947,10944,10945,0.0002
31.07.2020 00:02:00.000 GMT-0300,10947,10980,10946,10977,0.0009
31.07.2020 00:03:00.000 GMT-0300,10977,10977,10973,10976,0.0011
31.07.2020 00:04:00.000 GMT-0300,10976,10979,10975,10979,0.0002
31.07.2020 00:05:00.000 GMT-0300,10979,10979,10979,10979,0.0001
31.07.2020 00:06:00.000 GMT-0300,10979,10980,10978,10980,0.0003
31.07.2020 00:07:00.000 GMT-0300,10980,10981,10980,10980,0.0003
31.07.2020 00:08:00.000 GMT-0300,10980,10980,10980,10980,0.0003
31.07.2020 00:09:00.000 GMT-0300,10980,10980,10975,10976,0.0006
31.07.2020 00:10:00.000 GMT-0300,10975,10976,10974,10975,0.0003
31.07.2020 00:11:00.000 GMT-0300,10975,10976,10975,10975,0.0005
31.07.2020 00:12:00.000 GMT-0300,10975,10976,10975,10976,0.0004
31.07.2020 00:13:00.000 GMT-0300,10976,10976,10975,10975,0.0004
31.07.2020 00:14:00.000 GMT-0300,10975,10975,10971,10971,0.0007
31.07.2020 00:15:00.000 GMT-0300,10971,10971,10968,10970,0.0003
31.07.2020 00:16:00.000 GMT-0300,10970,10970,10967,10967,0.0005
31.07.2020 00:17:00.000 GMT-0300,10967,10969,10967,10969,0.0003
31.07.2020 00:18:00.000 GMT-0300,10968,10968,10966,10968,0.0002
31.07.2020 00:19:00.000 GMT-0300,10968,10968,10962,10962,0.0004
31.07.2020 00:20:00.000 GMT-0300,10962,10962,10958,10959,0.0005
31.07.2020 00:21:00.000 GMT-0300,10959,10960,10956,10956,0.0009
31.07.2020 00:22:00.000 GMT-0300,10956,10956,10955,10956,0.0005
31.07.2020 00:23:00.000 GMT-0300,10956,10956,10953,10954,0.0003
31.07.2020 00:24:00.000 GMT-0300,10954,10955,10954,10954,0.0001
31.07.2020 00:25:00.000 GMT-0300,10954,10956,10954,10955,0.0005
31.07.2020 00:26:00.000 GMT-0300,10955,10956,10955,10956,0.0003
31.07.2020 00:27:00.000 GMT-0300,10956,10968,10956,10968,0.0014
31.07.2020 00:28:00.000 GMT-0300,10967,10974,10967,10974,0.0002
31.07.2020 00:29:00.000 GMT-0300,10974,10978,10974,10978,0.0001
31.07.2020 00:30:00.000 GMT-0300,10978,10978,10977,10977,0.0003
31.07.2020 00:31:00.000 GMT-0300,10977,10977,10975,10975,0.0002
31.07.2020 00:32:00.000 GMT-0300,10975,10975,10968,10968,0.0004
31.07.2020 00:33:00.000 GMT-0300,10968,10969,10966,10967,0.0004
31.07.2020 00:34:00.000 GMT-0300,10967,10968,10964,10964,0.0003
31.07.2020 00:35:00.000 GMT-0300,10964,10964,10950,10951,0.0012
31.07.2020 00:36:00.000 GMT-0300,10951,10953,10949,10949,0.0011
31.07.2020 00:37:00.000 GMT-0300,10949,10949,10948,10948,0.0004
31.07.2020 00:38:00.000 GMT-0300,10948,10948,10932,10940,0.0025
31.07.2020 00:39:00.000 GMT-0300,10940,10940,10932,10936,0.0025
31.07.2020 00:40:00.000 GMT-0300,10936,10941,10936,10940,0.0004
31.07.2020 00:41:00.000 GMT-0300,10940,10941,10940,10940,0.0005
31.07.2020 00:42:00.000 GMT-0300,10940,10943,10940,10943,0.0004
31.07.2020 00:43:00.000 GMT-0300,10943,10943,10941,10941,0.0002
31.07.2020 00:44:00.000 GMT-0300,10941,10946,10941,10946,0.0002
31.07.2020 00:45:00.000 GMT-0300,10946,10946,10940,10942,0.0002
31.07.2020 00:46:00.000 GMT-0300,10942,10942,10934,10935,0.0007
31.07.2020 00:47:00.000 GMT-0300,10935,10937,10935,10936,0.0001
31.07.2020 00:48:00.000 GMT-0300,10935,10937,10934,10937,0.0006
31.07.2020 00:49:00.000 GMT-0300,10937,10943,10937,10943,0.0002
31.07.2020 00:50:00.000 GMT-0300,10943,10945,10942,10942,0.0001
31.07.2020 00:51:00.000 GMT-0300,10942,10945,10942,10943,0.0002
31.07.2020 00:52:00.000 GMT-0300,10943,10943,10936,10936,0.0004
31.07.2020 00:53:00.000 GMT-0300,10936,10940,10936,10940,0.0002
31.07.2020 00:54:00.000 GMT-0300,10940,10942,10940,10942,0.0002
31.07.2020 00:55:00.000 GMT-0300,10942,10950,10942,10950,0.0003
31.07.2020 00:56:00.000 GMT-0300,10950,10950,10945,10945,0.0003
31.07.2020 00:57:00.000 GMT-0300,10945,10945,10940,10940,0.0003
31.07.2020 00:58:00.000 GMT-0300,10940,10940,10935,10936,0.0002
31.07.2020 00:59:00.000 GMT-0300,10936,10936,10928,10931,0.0019
31.07.2020 01:00:00.000 GMT-0300,10931,10936,10931,10936,0.0003
31.07.2020 01:01:00.000 GMT-0300,10936,10939,10935,10939,0.0002
31.07.2020 01:02:00.000 GMT-0300,10939,10948,10939,10948,0.0007
31.07.2020 01:03:00.000 GMT-0300,10947,10948,10945,10945,0.0007
31.07.2020 01:04:00.000 GMT-0300,10945,10951,10945,10950,0.001
31.07.2020 01:05:00.000 GMT-0300,10950,10955,10950,10952,0.0004
31.07.2020 01:06:00.000 GMT-0300,10951,10951,10948,10949,0.0005
31.07.2020 01:07:00.000 GMT-0300,10949,10949,10946,10947,0.0003
31.07.2020 01:08:00.000 GMT-0300,10947,10951,10947,10951,0.0008
31.07.2020 01:09:00.000 GMT-0300,10951,10960,10951,10960,0.0006
31.07.2020 01:10:00.000 GMT-0300,10960,10960,10952,10952,0.0009
31.07.2020 01:11:00.000 GMT-0300,10952,10952,10948,10948,0.0013
31.07.2020 01:12:00.000 GMT-0300,10948,10948,10945,10945,0.0007
31.07.2020 01:13:00.000 GMT-0300,10945,10945,10943,10944,0.0002
31.07.2020 01:14:00.000 GMT-0300,10944,10944,10940,10940,0.0005
31.07.2020 01:15:00.000 GMT-0300,10940,10942,10938,10942,0.0011
31.07.2020 01:16:00.000 GMT-0300,10942,10942,10938,10939,0.0005
31.07.2020 01:17:00.000 GMT-0300,10939,10942,10939,10942,0.0002
31.07.2020 01:18:00.000 GMT-0300,10942,10943,10942,10943,0.0003
31.07.2020 01:19:00.000 GMT-0300,10943,10948,10943,10948,0.0008
31.07.2020 01:20:00.000 GMT-0300,10948,10956,10948,10956,0.0005
31.07.2020 01:21:00.000 GMT-0300,10956,10959,10956,10959,0.0001
31.07.2020 01:22:00.000 GMT-0300,10959,10961,10959,10961,0.0001
31.07.2020 01:23:00.000 GMT-0300,10961,10964,10961,10964,0.0002
31.07.2020 01:24:00.000 GMT-0300,10964,10965,10963,10963,0.0003
31.07.2020 01:25:00.000 GMT-0300,10963,10963,10962,10963,0.0001
31.07.2020 01:26:00.000 GMT-0300,10962,10963,10957,10957,0.0007
31.07.2020 01:27:00.000 GMT-0300,10958,10961,10956,10957,0.001
31.07.2020 01:28:00.000 GMT-0300,10957,10962,10957,10961,0.0008
31.07.2020 01:29:00.000 GMT-0300,10962,10963,10962,10963,0.0002
31.07.2020 01:30:00.000 GMT-0300,10962,10962,10962,10962,0.0001
31.07.2020 01:31:00.000 GMT-0300,10962,10962,10960,10961,0.0004
31.07.2020 01:32:00.000 GMT-0300,10961,10961,10959,10959,0.0002
31.07.2020 01:33:00.000 GMT-0300,10959,10967,10959,10967,0.0002
31.07.2020 01:34:00.000 GMT-0300,10967,10970,10966,10969,0.0003
31.07.2020 01:35:00.000 GMT-0300,10969,10973,10969,10973,0.0004
31.07.2020 01:36:00.000 GMT-0300,10974,10981,10974,10978,0.0008
31.07.2020 01:37:00.000 GMT-0300,10979,10979,10977,10978,0.0004
31.07.2020 01:38:00.000 GMT-0300,10978,10979,10975,10979,0.0008
31.07.2020 01:39:00.000 GMT-0300,10980,10981,10979,10980,0.0004
31.07.2020 01:40:00.000 GMT-0300,10980,10981,10978,10978,0.0002
31.07.2020 01:41:00.000 GMT-0300,10978,10980,10978,10980,0.0003
31.07.2020 01:42:00.000 GMT-0300,10980,10980,10979,10979,0.0002
31.07.2020 01:43:00.000 GMT-0300,10980,10980,10979,10980,0.0002
31.07.2020 01:44:00.000 GMT-0300,10980,10980,10979,10980,0.0001
31.07.2020 01:45:00.000 GMT-0300,10981,10981,10981,10981,0.0001
31.07.2020 01:46:00.000 GMT-0300,10981,10981,10978,10979,0.0002
31.07.2020 01:47:00.000 GMT-0300,10981,10983,10981,10983,0.0002
31.07.2020 01:48:00.000 GMT-0300,10983,11002,10983,11001,0.0005
31.07.2020 01:49:00.000 GMT-0300,11002,11002,11000,11001,0.0003
31.07.2020 01:50:00.000 GMT-0300,11001,11003,11001,11003,0.0002
31.07.2020 01:51:00.000 GMT-0300,11003,11003,11002,11003,0.0002
31.07.2020 01:52:00.000 GMT-0300,11003,11004,11002,11004,0.0003
31.07.2020 01:53:00.000 GMT-0300,11004,11004,11002,11002,0.0007
31.07.2020 01:54:00.000 GMT-0300,11002,11002,11000,11001,0.0005
31.07.2020 01:55:00.000 GMT-0300,11001,11003,11001,11003,0.0003
31.07.2020 01:56:00.000 GMT-0300,11003,11003,11003,11003,0.0003
31.07.2020 01:57:00.000 GMT-0300,11003,11009,11003,11009,0.0003
31.07.2020 01:58:00.000 GMT-0300,11009,11012,11007,11012,0.0002
31.07.2020 01:59:00.000 GMT-0300,11012,11013,11008,11008,0.0003
31.07.2020 02:00:00.000 GMT-0300,11008,11009,11008,11009,0.0002
31.07.2020 02:01:00.000 GMT-0300,11009,11010,11007,11007,0.0002
31.07.2020 02:02:00.000 GMT-0300,11009,11010,11009,11010,0.0001
31.07.2020 02:03:00.000 GMT-0300,11009,11010,11009,11009,0.0002
31.07.2020 02:04:00.000 GMT-0300,11008,11009,11000,11000,0.0005
31.07.2020 02:05:00.000 GMT-0300,11000,11002,11000,11001,0.0004
31.07.2020 02:06:00.000 GMT-0300,11001,11001,10999,11000,0.0004
31.07.2020 02:07:00.000 GMT-0300,11000,11001,11000,11001,0.0001
31.07.2020 02:08:00.000 GMT-0300,11001,11001,10999,11000,0.0001
31.07.2020 02:09:00.000 GMT-0300,11000,11000,11000,11000,0
31.07.2020 02:10:00.000 GMT-0300,11000,11000,11000,11000,0
31.07.2020 02:11:00.000 GMT-0300,10999,11001,10995,10995,0.0005
31.07.2020 02:12:00.000 GMT-0300,10995,10997,10995,10997,0.0004
31.07.2020 02:13:00.000 GMT-0300,10997,10997,10995,10997,0.0001
31.07.2020 02:14:00.000 GMT-0300,10997,11005,10997,11005,0.0002
31.07.2020 02:15:00.000 GMT-0300,11005,11005,10998,10999,0.0005
31.07.2020 02:16:00.000 GMT-0300,10999,11001,10998,11001,0.0003
31.07.2020 02:17:00.000 GMT-0300,11001,11002,11001,11002,0.0001
31.07.2020 02:18:00.000 GMT-0300,11002,11002,11000,11000,0.0001
31.07.2020 02:19:00.000 GMT-0300,11000,11000,10994,10994,0.0008
31.07.2020 02:20:00.000 GMT-0300,10994,10996,10994,10996,0.0001
31.07.2020 02:21:00.000 GMT-0300,10996,10996,10993,10995,0.0003
31.07.2020 02:22:00.000 GMT-0300,10995,10996,10995,10996,0
31.07.2020 02:23:00.000 GMT-0300,10996,11004,10996,11004,0.0005
31.07.2020 02:24:00.000 GMT-0300,11005,11007,11004,11007,0.0002
31.07.2020 02:25:00.000 GMT-0300,11007,11008,11007,11008,0.0001
31.07.2020 02:26:00.000 GMT-0300,11008,11008,11007,11007,0.0001
31.07.2020 02:27:00.000 GMT-0300,11008,11008,11006,11007,0.0006
31.07.2020 02:28:00.000 GMT-0300,11007,11007,11006,11007,0.0005
31.07.2020 02:29:00.000 GMT-0300,11006,11007,11005,11006,0.0002
31.07.2020 02:30:00.000 GMT-0300,11006,11007,11006,11006,0.0002
31.07.2020 02:31:00.000 GMT-0300,11006,11010,11006,11010,0.0003
31.07.2020 02:32:00.000 GMT-0300,11009,11009,11006,11006,0.0008
31.07.2020 02:33:00.000 GMT-0300,11006,11007,11006,11006,0.0008
31.07.2020 02:34:00.000 GMT-0300,11006,11006,11003,11003,0.0009
31.07.2020 02:35:00.000 GMT-0300,11004,11005,11003,11003,0.0004
31.07.2020 02:36:00.000 GMT-0300,11003,11003,11001,11001,0.0008
31.07.2020 02:37:00.000 GMT-0300,11002,11002,11001,11001,0.0001
31.07.2020 02:38:00.000 GMT-0300,11001,11002,10996,10996,0.0006
31.07.2020 02:39:00.000 GMT-0300,10996,10997,10992,10995,0.001
31.07.2020 02:40:00.000 GMT-0300,10995,10996,10993,10996,0.0003
31.07.2020 02:41:00.000 GMT-0300,10996,10996,10995,10995,0.0006
31.07.2020 02:42:00.000 GMT-0300,10995,10997,10993,10995,0.0007
31.07.2020 02:43:00.000 GMT-0300,10995,10995,10995,10995,0.0002
31.07.2020 02:44:00.000 GMT-0300,10993,10996,10991,10991,0.0006
31.07.2020 02:45:00.000 GMT-0300,10992,10994,10991,10992,0.0009
31.07.2020 02:46:00.000 GMT-0300,10992,10993,10992,10993,0.0005
31.07.2020 02:47:00.000 GMT-0300,10993,10997,10993,10997,0.0004
31.07.2020 02:48:00.000 GMT-0300,10997,11000,10997,11000,0.0008
31.07.2020 02:49:00.000 GMT-0300,11000,11003,11000,11003,0.0004
31.07.2020 02:50:00.000 GMT-0300,11003,11004,11003,11004,0.0001
