"","x"
"1251",0.463314797066841
"1252",0.317670918443371
"1253",0.392837986218313
"1254",0.254969825119223
"1255",0.491580440579466
"1256",0.493640163228822
"1257",0.410215772256388
"1258",0.42810218835082
"1259",0.485593048623558
"1260",0.360305351140333
"1261",0.417287935144018
"1262",0.566894244139676
"1263",0.414514109336758
"1264",0.43496642912084
"1265",0.377583607636697
"1266",0.412683154645838
"1267",0.352609462989814
"1268",0.331028314488671
"1269",0.447329421103842
"1270",0.409640955317049
"1271",0.395575860994913
"1272",0.377799541668025
"1273",0.42654609498629
"1274",0.28091162165844
"1275",0.398067616905354
"1276",0.436513570858047
"1277",0.480673101329223
"1278",0.369855016707679
"1279",0.39087699610727
"1280",0.465781784370176
"1281",0.373051975839698
"1282",0.389237906464071
"1283",0.404831081705746
"1284",0.389420428651446
"1285",0.378686007500435
"1286",0.393778084462324
"1287",0.410404409676
"1288",0.346811372253032
"1289",0.444980510390525
"1290",0.415044562631683
"1291",0.303028644305215
"1292",0.289588424325932
"1293",0.377282690725931
"1294",0.422848088437401
"1295",0.390342579105504
"1296",0.36380991191998
"1297",0.333636657563139
"1298",0.442171705582112
"1299",0.436683478575577
"1300",0.404352136003967
"1301",0.364727318108448
"1302",0.402219208815941
"1303",0.391328616842518
"1304",0.35822073130033
"1305",0.252692530020737
"1306",0.37204778634695
"1307",0.446630699110424
"1308",0.295544367094083
"1309",0.41449773842788
"1310",0.508759785146562
"1311",0.261576985604314
"1312",0.490291122975542
"1313",0.394398236180237
"1314",0.557471819008793
"1315",0.361024847253006
"1316",0.539350000334349
"1317",0.39462794665566
"1318",0.338213828107237
"1319",0.354805238663096
"1320",0.41773753375967
"1321",0.447130112255185
"1322",0.468367667800476
"1323",0.349851718219634
"1324",0.349668391221341
"1325",0.375025982064159
"1326",0.526393937963207
"1327",0.300431359978429
"1328",0.38582856817866
"1329",0.513693521312407
"1330",0.423634190542912
"1331",0.392181631584158
"1332",0.245634208264001
"1333",0.467247729639271
"1334",0.191895854297785
"1335",0.64948779311817
"1336",0.546006157344597
"1337",0.502191201833955
"1338",0.485944068349409
"1339",0.4034616881168
"1340",0.391290964299786
"1341",0.432676619560376
"1342",0.359118747479604
"1343",0.554675132622471
"1344",0.486890328510458
"1345",0.35418191335616
"1346",0.43822937927177
"1347",0.410410058708285
"1348",0.328867455268821
"1349",0.420291105471051
"1350",0.356737094524298
"1351",0.378884819635263
"1352",0.389743876819398
"1353",0.372976976529187
"1354",0.347621757330337
"1355",0.510888946198563
"1356",0.443577773165853
"1357",0.401368335181848
"1358",0.415596617875493
"1359",0.447903383353395
"1360",0.380197159445588
"1361",0.407682524982321
"1362",0.334990251470864
"1363",0.379297754636435
"1364",0.379099955403376
"1365",0.321775832870461
"1366",0.258354493276803
"1367",0.275946204663921
"1368",0.354620160887706
"1369",0.496809879515283
"1370",0.502103189676523
"1371",0.428394203383164
"1372",0.443196650577503
"1373",0.305960461944788
"1374",0.458818008093093
"1375",0.595056815717051
"1376",0.387093310008371
"1377",0.400247092581622
"1378",0.419000930195718
"1379",0.362686857505471
"1380",0.219956698990337
"1381",0.393178392004541
"1382",0.371630457435641
"1383",0.433539763209079
"1384",0.379137712084501
"1385",0.484654509698958
"1386",0.463306995189308
"1387",0.367647161946187
"1388",0.309777858531673
"1389",0.415268558621349
"1390",0.454337658285084
"1391",0.459650712537635
"1392",0.435015387972647
"1393",0.372391551673629
"1394",0.416890461234257
"1395",0.394795695747481
"1396",0.500481601163959
"1397",0.439928569334499
"1398",0.321320862244981
"1399",0.445169643142249
"1400",0.429509871439394
"1401",0.411977263594349
"1402",0.393757173601974
"1403",0.384230190248928
"1404",0.298730677918884
"1405",0.379767527314101
"1406",0.437004332281655
"1407",0.338407795978033
"1408",0.425216639431969
"1409",0.464786273371877
"1410",0.431423405033484
"1411",0.282916747719129
"1412",0.402514715371175
"1413",0.385569795883331
"1414",0.509208798480983
"1415",0.378510670408098
"1416",0.400196910944121
"1417",0.402100955229882
"1418",0.521676628890002
"1419",0.468002007840223
"1420",0.330611345969624
"1421",0.380540935864728
"1422",0.432678557629422
"1423",0.393977402081214
"1424",0.398564549236494
"1425",0.346279907720402
"1426",0.494964875415042
"1427",0.462351319082441
"1428",0.377487104963914
"1429",0.452856632006821
"1430",0.385952956915326
"1431",0.358500192643759
"1432",0.35304411192976
"1433",0.431666547655497
"1434",0.335489235599908
"1435",0.39973355009742
"1436",0.378794158608576
"1437",0.43731525183617
"1438",0.340540028013671
"1439",0.388805212165969
"1440",0.417753321353484
"1441",0.458001024613714
"1442",0.360800016512733
"1443",0.433179061886073
"1444",0.332411335887819
"1445",0.397468721602096
"1446",0.404689524151314
"1447",0.442668199017127
"1448",0.338006486627721
"1449",0.381710469730246
"1450",0.41041164690928
"1451",0.296883733145122
"1452",0.454513868443607
"1453",0.40939754964008
"1454",0.400935661057202
"1455",0.356453770703609
"1456",0.356588904317872
"1457",0.453465471882938
"1458",0.41016418121762
"1459",0.36981091931156
"1460",0.357981435169844
"1461",0.406996270251785
"1462",0.364913618682408
"1463",0.362651428203516
"1464",0.39701614966088
"1465",0.371168491934517
"1466",0.364293443824026
"1467",0.393420021768693
"1468",0.419012687225561
"1469",0.360631553091693
"1470",0.342207622221149
"1471",0.412250672004661
"1472",0.352573128767219
"1473",0.467901505440865
"1474",0.414571472794852
"1475",0.408919174485917
"1476",0.3984060353682
"1477",0.341342548702557
"1478",0.375031159438801
"1479",0.427674075046405
"1480",0.382872960288804
"1481",0.418528375865221
"1482",0.455865028055212
"1483",0.357900772191571
"1484",0.319257406313398
"1485",0.327465697406658
"1486",0.365692733516984
"1487",0.366539144432531
"1488",0.373876093332282
"1489",0.336258158236583
"1490",0.302021704589361
"1491",0.464529112743994
"1492",0.327808137231567
"1493",0.339155212141586
"1494",0.535390575536004
"1495",0.240956077538819
"1496",0.371851573959455
"1497",0.423076161805935
"1498",0.571199471455729
"1499",0.410271929679733
"1500",0.385083190450933
"1501",0.470745812220242
"1502",0.39947151313797
"1503",0.411292743220416
"1504",0.346583917518796
"1505",0.380583523311091
"1506",0.418173104141931
"1507",0.251589551245929
"1508",0.397227343905392
"1509",0.299437831310059
"1510",0.526622873990946
"1511",0.533770817208766
"1512",0.38848060200662
"1513",0.417158501237783
"1514",0.520642665745329
"1515",0.441003592926523
"1516",0.279554028039249
"1517",0.479656519910442
"1518",0.387108342022155
"1519",0.392580610710181
"1520",0.425377014864723
"1521",0.391814431235172
"1522",0.373818743034859
"1523",0.400295203833723
"1524",0.379861093921007
"1525",0.37547426791103
"1526",0.2677915803611
"1527",0.430628679388907
"1528",0.396278889618791
"1529",0.348173596942067
"1530",0.363630561689675
"1531",0.395471919195469
"1532",0.386096355557418
"1533",0.484572480730772
"1534",0.385596508744712
"1535",0.356539870528573
"1536",0.45477580484326
"1537",0.384793431366187
"1538",0.315446893586602
"1539",0.47141659890983
"1540",0.445529763293184
"1541",0.286122039668269
"1542",0.380037756942474
"1543",0.420729090489866
"1544",0.344184001700218
"1545",0.447577605383997
"1546",0.42097296612053
"1547",0.346654315174926
"1548",0.374420759841503
"1549",0.301980391499698
"1550",0.453947165168585
"1551",0.264228030152394
"1552",0.428317428896921
"1553",0.566920171032539
"1554",0.396164694011284
"1555",0.389881068667667
"1556",0.476701362451806
"1557",0.416338129857373
"1558",0.442711223915392
"1559",0.482589454223251
"1560",0.392540926255061
"1561",0.361065509768329
"1562",0.527678171292592
"1563",0.443726950969402
"1564",0.345125275621298
"1565",0.44634267781608
"1566",0.375832022634777
"1567",0.458805889849292
"1568",0.346705972924307
"1569",0.472458927247756
"1570",0.422074764503178
"1571",0.397594311524015
"1572",0.352966676413573
"1573",0.378160836589028
"1574",0.414194034713202
"1575",0.404918372175101
"1576",0.403962145247134
"1577",0.409142528992345
"1578",0.401969958439573
"1579",0.43095400040555
"1580",0.410873327264892
"1581",0.402962304090679
"1582",0.318730087974433
"1583",0.345615770493805
"1584",0.392726809518104
"1585",0.396742816049815
"1586",0.388487648454296
"1587",0.442955346812369
"1588",0.404576731616136
"1589",0.354532912753164
"1590",0.303328744232927
"1591",0.438137744184032
"1592",0.340272568818723
"1593",0.411363209805816
"1594",0.374241751206512
"1595",0.34095710662816
"1596",0.436844034565094
"1597",0.397248159817412
"1598",0.351915080057197
"1599",0.435698413005838
"1600",0.339245400625863
"1601",0.409302621766846
"1602",0.456217723310308
"1603",0.432500867652705
"1604",0.397630497125378
"1605",0.403308869028902
"1606",0.463067422481205
"1607",0.477641872468807
"1608",0.430555219308431
"1609",0.373153569674222
"1610",0.40510774621247
"1611",0.46406447911618
"1612",0.362137745168093
"1613",0.394646436623427
"1614",0.325494792675497
"1615",0.439234081777228
"1616",0.391039380811956
"1617",0.464465870417065
"1618",0.33008555575942
"1619",0.446086628035816
"1620",0.359044849217007
"1621",0.390917943009902
"1622",0.475075868113247
"1623",0.373644042902919
"1624",0.465924988544874
"1625",0.455313144137433
"1626",0.426824005390734
"1627",0.348262000464434
"1628",0.409186121143925
"1629",0.357640107413536
"1630",0.399649606550878
"1631",0.407685031518609
"1632",0.426907261331648
"1633",0.445240644885024
"1634",0.397120488471864
"1635",0.427411994622874
"1636",0.417229597674818
"1637",0.351282235368796
"1638",0.394847532016471
"1639",0.380917231328701
"1640",0.429851668293859
"1641",0.402183561346547
"1642",0.406826566697635
"1643",0.434102759138259
"1644",0.388507417372248
"1645",0.385123102985565
"1646",0.362596537673984
"1647",0.359638380694929
"1648",0.404545900413271
"1649",0.409635643706705
"1650",0.395731322995762
"1651",0.400280681226236
"1652",0.402402304391334
"1653",0.397460946212591
"1654",0.394761959405171
"1655",0.348017836915141
"1656",0.378010532790388
"1657",0.399415218056029
"1658",0.367171819796476
"1659",0.408736598074607
"1660",0.404225141755045
"1661",0.386612313371647
"1662",0.467292861639531
"1663",0.402115531050107
"1664",0.393407554664514
"1665",0.367761538929813
"1666",0.428859158574543
"1667",0.336657997236133
"1668",0.386009635165667
"1669",0.431013371107789
"1670",0.409614947137387
"1671",0.429708063126853
"1672",0.399814510910431
"1673",0.41474782186311
"1674",0.339307409904165
"1675",0.373733625888216
"1676",0.460830120786106
"1677",0.38049905070745
"1678",0.433904325482626
"1679",0.337642534483891
"1680",0.376377427575908
"1681",0.330777264276257
"1682",0.458506010818145
"1683",0.378402504082501
"1684",0.452684741354598
"1685",0.442997788415962
"1686",0.392889500206583
"1687",0.412028150631439
"1688",0.462836326682034
"1689",0.3670222995044
"1690",0.372835996925135
"1691",0.398619084845618
"1692",0.364886482787465
"1693",0.415688025534798
"1694",0.344624472732153
"1695",0.395018806880615
"1696",0.351409694568188
"1697",0.335768508376844
"1698",0.464405873930358
"1699",0.389079368179806
"1700",0.38176880748617
"1701",0.396351953366305
"1702",0.363855265199033
"1703",0.333522493515679
"1704",0.422605943975321
"1705",0.468569723282213
"1706",0.44005397636305
"1707",0.400548456463801
"1708",0.403886492751146
"1709",0.471664818322609
"1710",0.387848424869525
"1711",0.400716918413311
"1712",0.279677422296913
"1713",0.539310717263746
"1714",0.379594456859597
"1715",0.419303113569901
"1716",0.413544987603244
"1717",0.399953004142322
"1718",0.363258848072078
"1719",0.385592356076301
"1720",0.399050315800257
"1721",0.395317008466119
"1722",0.402332515135482
"1723",0.400414773141682
"1724",0.369432950863895
"1725",0.395720133497526
"1726",0.37405271913254
"1727",0.334131244556718
"1728",0.40909135152855
"1729",0.35870981648005
"1730",0.326965686683451
"1731",0.400166328263901
"1732",0.402444188019818
"1733",0.475978539847138
"1734",0.420203032862265
"1735",0.376416622613534
"1736",0.44085506790083
"1737",0.36430480880041
"1738",0.420557706623973
"1739",0.531243752427309
"1740",0.44961478662976
"1741",0.40279810152964
"1742",0.400326212939984
"1743",0.401532815502679
"1744",0.394592090636365
"1745",0.426808298338163
"1746",0.329265263081899
"1747",0.389161579420355
"1748",0.388842769663144
"1749",0.379880970597813
"1750",0.430003309785618
"1751",0.400633780393978
"1752",0.338916749728731
"1753",0.407968724968251
"1754",0.378781152757831
"1755",0.472266040749918
"1756",0.388422993748588
"1757",0.415422790499562
"1758",0.343807133074461
"1759",0.397291792919032
"1760",0.368280460665028
"1761",0.37292885644267
"1762",0.315780142157073
"1763",0.349160132784901
"1764",0.4568336263241
"1765",0.312904797039536
"1766",0.409799026301424
"1767",0.429788668848563
"1768",0.42097573550324
"1769",0.442547104134647
"1770",0.386945099315387
"1771",0.359317670223256
"1772",0.459009193614583
"1773",0.43356733256002
"1774",0.494429199586096
"1775",0.414028446353656
"1776",0.408671906037383
"1777",0.38586226588945
"1778",0.370666096753008
"1779",0.415155925481365
"1780",0.375405710306082
"1781",0.382909307454033
"1782",0.404629061920798
"1783",0.402946234028769
"1784",0.447681735005937
"1785",0.360668285647602
"1786",0.398950966950515
"1787",0.351695729870628
"1788",0.420409170322391
"1789",0.427209868194051
"1790",0.373527276286731
"1791",0.41222661260338
"1792",0.420131231052478
"1793",0.36974021524059
"1794",0.437732774832658
"1795",0.386799356817279
"1796",0.423601926272926
"1797",0.359765573718298
"1798",0.414996349552497
"1799",0.357526900396044
"1800",0.418836140965217
"1801",0.406850142886149
"1802",0.367583381552111
"1803",0.442950485375771
"1804",0.374662020661618
"1805",0.407161681897199
"1806",0.36583734257454
"1807",0.407729733482678
"1808",0.383882550670671
"1809",0.359502016030501
"1810",0.395006191027585
"1811",0.392773443455543
"1812",0.300432148362054
"1813",0.398044226326131
"1814",0.430815256529912
"1815",0.408356880886018
"1816",0.35949903566412
"1817",0.42539843474242
"1818",0.422973720913231
"1819",0.338195186986986
"1820",0.441020400160593
"1821",0.405857227753925
"1822",0.406949018722281
"1823",0.393351814014395
"1824",0.374427488588796
"1825",0.432563824261364
"1826",0.414119187405032
"1827",0.357911749763881
"1828",0.372125443879739
"1829",0.405975378429487
"1830",0.356906769125199
"1831",0.392226658374787
"1832",0.402364816211514
"1833",0.381109063456806
"1834",0.315056987452709
"1835",0.408461718603341
"1836",0.352732383142752
"1837",0.374142297038007
"1838",0.392076460421372
"1839",0.434192350102534
"1840",0.31327713927358
"1841",0.461274540728862
"1842",0.374338644551638
"1843",0.411184117915131
"1844",0.51759573744832
"1845",0.407576557988993
"1846",0.378134563146066
"1847",0.338994080636254
"1848",0.422022442649945
"1849",0.457306482787069
"1850",0.449538298616456
"1851",0.370883455350011
"1852",0.426033246905344
"1853",0.383536440667492
"1854",0.377086106269962
"1855",0.397744664977711
"1856",0.386163148689653
"1857",0.363964766900799
"1858",0.39425980545112
"1859",0.429804931179642
"1860",0.403292138981027
"1861",0.396392061855475
"1862",0.334415222001144
"1863",0.385542983097052
"1864",0.37140702895478
"1865",0.40057691553495
"1866",0.397437022354009
"1867",0.419925341630475
"1868",0.351628919157695
"1869",0.404354225909765
"1870",0.384829107404305
"1871",0.403231311334233
"1872",0.339609197815448
"1873",0.372630970430919
"1874",0.435880317397652
"1875",0.380223101035856
"1876",0.411107240094993
"1877",0.363539142628144
"1878",0.407735879265942
"1879",0.377542261987415
"1880",0.305497410522527
"1881",0.487525022517398
"1882",0.26859165400537
"1883",0.457003324649344
"1884",0.433865946849763
"1885",0.365466235474748
"1886",0.430157719710743
"1887",0.370619017262698
"1888",0.295545028437982
"1889",0.343669006674895
"1890",0.467594437083454
"1891",0.465415553999114
"1892",0.567874745967619
"1893",0.428715405123481
"1894",0.403147860498377
"1895",0.340520850041634
"1896",0.39065909891256
"1897",0.408375834207665
"1898",0.428445730486757
"1899",0.460904943520219
"1900",0.407986297042276
"1901",0.319882843081836
"1902",0.455915543572733
"1903",0.477072573288362
"1904",0.387092634773199
"1905",0.436159206176112
"1906",0.448289446097964
"1907",0.379662245324866
"1908",0.479690782770112
"1909",0.334435569130349
"1910",0.350147518813094
"1911",0.420619153967638
"1912",0.494211417155326
"1913",0.378798521239083
"1914",0.404770176157749
"1915",0.389743830662429
"1916",0.382011218745618
"1917",0.404842894593528
"1918",0.377648438860562
"1919",0.370543839375804
"1920",0.412982586331697
"1921",0.380506638561118
"1922",0.418878670759027
"1923",0.374845412493021
"1924",0.369731579635108
"1925",0.42181952031756
"1926",0.326195044725675
"1927",0.388251635666093
"1928",0.400631229503956
"1929",0.409174631467388
"1930",0.34324339987047
"1931",0.435476774056418
"1932",0.396242034327333
"1933",0.334046715527834
"1934",0.263313336912697
"1935",0.385339003535971
"1936",0.365479581859101
"1937",0.396632441223132
"1938",0.498141034119974
"1939",0.426871838473596
"1940",0.415290862843581
"1941",0.469944033279158
"1942",0.378616062085718
"1943",0.285593887844139
"1944",0.389921135894564
"1945",0.393245810158711
"1946",0.463102001735158
"1947",0.430475268885328
"1948",0.469680404429853
"1949",0.304908595659165
"1950",0.380195851844335
"1951",0.449623318636853
"1952",0.414171398656027
"1953",0.455245423132499
"1954",0.403996170481051
"1955",0.44216445143056
"1956",0.337997549816936
"1957",0.456656691588476
"1958",0.433977401079101
"1959",0.431631745733393
"1960",0.333742354916961
"1961",0.412106286332455
"1962",0.411641853915521
"1963",0.416945083479357
"1964",0.336787430007491
"1965",0.381708017002953
"1966",0.405484744552561
"1967",0.292142846708175
"1968",0.394954476797966
"1969",0.429187734123785
"1970",0.36278474089531
"1971",0.327870505728261
"1972",0.541322160618481
"1973",0.362785762557251
"1974",0.312737380188329
"1975",0.50536275330074
"1976",0.437820049157956
"1977",0.321727990839036
"1978",0.397789842449589
"1979",0.434863107684228
"1980",0.437021646389757
"1981",0.386484686664174
"1982",0.355131752337779
"1983",0.413460485800456
"1984",0.344084045629794
"1985",0.433951429299587
"1986",0.458425317495664
"1987",0.355483032376329
"1988",0.544400025233095
"1989",0.388313266222585
"1990",0.448772723316652
"1991",0.42854401781472
"1992",0.392330404235296
"1993",0.399668689570657
"1994",0.365031048911124
"1995",0.37570842009693
"1996",0.414258946815848
"1997",0.416724860125928
"1998",0.371797594205074
"1999",0.415785247194425
"2000",0.372806590043754
"2001",0.39860421921521
"2002",0.422894298166608
"2003",0.404582762989669
"2004",0.384300953006736
"2005",0.397051187217653
"2006",0.375120487091832
"2007",0.407109297662719
"2008",0.423312802294398
"2009",0.386583036060462
"2010",0.416986490885078
"2011",0.272568272565769
"2012",0.384565255757138
"2013",0.456921935138225
"2014",0.380706073874712
"2015",0.404573433502826
"2016",0.412500301400015
"2017",0.394040860456978
"2018",0.381061530271557
"2019",0.373574245433356
"2020",0.404555926809091
"2021",0.395234538768736
"2022",0.404814849525909
"2023",0.389316562116818
"2024",0.351581213922992
"2025",0.409523063849817
"2026",0.403748001237497
"2027",0.380456614621743
"2028",0.397994339771141
"2029",0.385362876889796
"2030",0.387707116833453
"2031",0.411511216867388
"2032",0.338629559715355
"2033",0.394163107761634
"2034",0.398540214035191
"2035",0.425976181994245
"2036",0.361160077314699
"2037",0.372576096039403
"2038",0.382074126689461
"2039",0.374110774996447
"2040",0.27523464898313
"2041",0.464038293668515
"2042",0.420521857747441
"2043",0.437233193906601
"2044",0.364406166310644
"2045",0.411720202414665
"2046",0.398936264605534
"2047",0.400142092274867
"2048",0.502887860049583
"2049",0.367442286911118
"2050",0.452932314151571
"2051",0.376516891087411
"2052",0.345826659446986
"2053",0.422487935503451
"2054",0.332809306535481
"2055",0.431630110465274
"2056",0.377144141778278
"2057",0.413220587128216
"2058",0.377111199971666
"2059",0.496390424547618
"2060",0.420091080867517
"2061",0.456774361480133
"2062",0.39251767789971
"2063",0.361373130454299
"2064",0.287178529468822
"2065",0.370881598382295
"2066",0.433083647460995
"2067",0.344225870553809
"2068",0.429038538272939
"2069",0.443707816365275
"2070",0.463490638413505
"2071",0.31809853195272
"2072",0.412445167476463
"2073",0.402213876665189
"2074",0.4096700778565
"2075",0.318704182775962
"2076",0.494814037708945
"2077",0.386546744684059
"2078",0.525297800660067
"2079",0.381480587921509
"2080",0.434055822155476
"2081",0.357722683569577
"2082",0.426099717937903
"2083",0.374950579030078
"2084",0.453408616211136
"2085",0.419426025988019
"2086",0.309659364914928
"2087",0.438473685815234
"2088",0.387550639525569
"2089",0.348324277946332
"2090",0.418202274649269
"2091",0.375773152093467
"2092",0.248522849389377
"2093",0.390409411936658
"2094",0.449439283468019
"2095",0.35870085150624
"2096",0.331167130083163
"2097",0.457183547521143
"2098",0.414856318371829
"2099",0.436593217733345
"2100",0.349141196727189
"2101",0.390770538702883
"2102",0.443921293082988
"2103",0.469006016162615
"2104",0.356418519111061
"2105",0.409756382694994
"2106",0.372619688888428
"2107",0.351734122563238
"2108",0.403736980824236
"2109",0.369680270296246
"2110",0.413789402522947
"2111",0.42595915046344
"2112",0.391340195787011
"2113",0.414998001861554
"2114",0.323588933049504
"2115",0.349426752662178
"2116",0.186706369449711
"2117",0.538216160692641
"2118",0.385301207012815
"2119",0.428526683200167
"2120",0.32391235492949
"2121",0.300322740757671
"2122",0.211248412474087
"2123",0.38432824012077
"2124",0.458292424144871
"2125",0.519223670425191
"2126",0.530166958144142
"2127",0.365138559862002
"2128",0.332376345009121
"2129",0.402631610107981
"2130",0.414517014328132
"2131",0.337440787312363
"2132",0.437091731278896
"2133",0.391354970986656
"2134",0.371940702881022
"2135",0.415623864056288
"2136",0.49923136333255
"2137",0.454373061059213
"2138",0.415881075967067
"2139",0.344509745262979
"2140",0.345797368477062
"2141",0.180736508208169
"2142",0.416941436067964
"2143",0.320726067932304
"2144",0.406068695022344
"2145",0.517926830903026
"2146",0.426243975402251
"2147",0.416787955957185
"2148",0.380700812695639
"2149",0.312020469853608
"2150",0.453657387367213
"2151",0.331095380312092
"2152",0.390253746635914
"2153",0.399943296594736
"2154",0.388176227798361
"2155",0.413316487073528
"2156",0.398463919961436
"2157",0.388873899185446
"2158",0.29207180737187
"2159",0.382038679464059
"2160",0.377697400938351
"2161",0.508985877678114
"2162",0.39429248981282
"2163",0.493693503922795
"2164",0.374140924129267
"2165",0.429522957376395
"2166",0.388972435727816
"2167",0.352748032241778
"2168",0.523326124805392
"2169",0.311136803240057
"2170",0.388657770389991
"2171",0.404883616603423
"2172",0.459791542997331
"2173",0.407126201920185
"2174",0.448345701822564
"2175",0.507118227577329
"2176",0.385787390818498
"2177",0.356141757553394
"2178",0.421477895917681
"2179",0.494386087208037
"2180",0.330716568598482
"2181",0.477626832316853
"2182",0.406550501032358
"2183",0.432480003730165
"2184",0.399686273686384
"2185",0.473432251881265
"2186",0.358785791685481
"2187",0.400625967725763
"2188",0.323831919401627
"2189",0.321675020488447
"2190",0.532326798799243
"2191",0.347758920712627
"2192",0.484996024432172
"2193",0.475865462581932
"2194",0.272367358097356
"2195",0.381100936477208
"2196",0.518690025099499
"2197",0.379195063440655
"2198",0.361666462405768
"2199",0.536683581416191
"2200",0.411392054310183
"2201",0.513084929680778
"2202",0.477280361411728
"2203",0.35670183255484
"2204",0.355098279105514
"2205",0.480633020401835
"2206",0.451669160722953
"2207",0.426419935190497
"2208",0.374368534937288
"2209",0.408780967013629
"2210",0.466596555208021
"2211",0.416100864479576
"2212",0.455781160547907
"2213",0.399988501391375
"2214",0.37524014517481
"2215",0.366576878225174
"2216",0.368469830318787
"2217",0.325435419115888
"2218",0.401961780341181
"2219",0.397080911581467
"2220",0.302853600675213
"2221",0.368329362833895
"2222",0.557500249122519
"2223",0.429290659108417
"2224",0.404642661599798
"2225",0.334761590275176
"2226",0.413899193865407
"2227",0.388207428419008
"2228",0.419318211013089
"2229",0.372089721716648
"2230",0.419877651107186
"2231",0.440658526364057
"2232",0.415641483327276
"2233",0.346645957523727
"2234",0.344204117847753
"2235",0.408578320203029
"2236",0.389886128267061
"2237",0.406109841903507
"2238",0.380554444478932
"2239",0.475495910039214
"2240",0.383247156474555
"2241",0.402359643491419
"2242",0.3889574728668
"2243",0.413291871337002
"2244",0.333060840779349
"2245",0.386722808386406
"2246",0.299849225348779
"2247",0.37757137172993
"2248",0.460084053679255
"2249",0.444193325845223
"2250",0.327291513405007
"2251",0.420638820607751
"2252",0.417616269840511
"2253",0.373249472320978
"2254",0.41525364254327
"2255",0.316834434336326
"2256",0.411533255295237
"2257",0.333418550348593
"2258",0.354795397873611
"2259",0.415362052390429
"2260",0.387937193523459
"2261",0.415583922772002
"2262",0.280885308642854
"2263",0.424304065169105
"2264",0.433771968235679
"2265",0.46649392140377
"2266",0.476696885565765
"2267",0.36268181857079
"2268",0.296479704306599
"2269",0.352486077375473
"2270",0.325977871008023
"2271",0.470521115086673
"2272",0.400315584839904
"2273",0.365750189902031
"2274",0.342695068095811
"2275",0.436463795655862
"2276",0.279586770192848
"2277",0.399723923322407
"2278",0.445563263735119
"2279",0.36138628741642
"2280",0.511900139529404
"2281",0.417155506350766
"2282",0.543868822537103
"2283",0.293481264198365
"2284",0.511416031611781
"2285",0.422916484175088
"2286",0.424505026465642
"2287",0.348491704502915
"2288",0.34443073190121
"2289",0.432561096011435
"2290",0.20910538597075
"2291",0.374963936529722
"2292",0.16909706255855
"2293",0.35489065505613
"2294",0.414348489755339
"2295",0.485844294630342
"2296",0.449682285418107
"2297",0.55763813534672
"2298",0.412534728483392
"2299",0.450773128259579
"2300",0.372226813186163
"2301",0.46865294261181
"2302",0.471864225382348
"2303",0.261922191473746
"2304",0.389073679344593
"2305",0.507289293339847
"2306",0.346220825839978
"2307",0.431042841557578
"2308",0.51048037139699
"2309",0.29074368202379
"2310",0.336180521964371
"2311",0.645028625558465
"2312",0.544383615018199
"2313",0.426904389555281
"2314",0.133021855725241
"2315",0.417430253926294
"2316",0.448467713601935
"2317",0.339443318772806
"2318",0.270967917387875
"2319",0.515003742069601
"2320",0.354728776180315
"2321",0.41799300120636
"2322",0.476983528135724
"2323",0.355823618315584
"2324",0.476517037382687
"2325",0.291619943411608
"2326",0.409634599393324
"2327",0.298320338334801
"2328",0.35926740343559
"2329",0.258274402191501
"2330",0.212773285632101
"2331",0.501206364093566
"2332",0.487109910511975
"2333",0.467817460534757
"2334",0.326295443186983
"2335",0.436245457526204
"2336",0.165708073202802
"2337",0.273812953661109
"2338",0.331981944512023
"2339",0.627597376853108
"2340",0.489798593278758
"2341",0.305432939377575
"2342",0.534723177804498
"2343",0.392511902358105
"2344",0.245781631573177
"2345",0.297409028594705
"2346",0.306640634869478
"2347",0.575378486375606
"2348",0.592095096477464
"2349",0.374494138414922
"2350",0.248026494942657
"2351",0.458984858590304
"2352",0.637745062614305
"2353",0.570411792758265
"2354",0.392980793201872
"2355",0.274618232078423
"2356",0.400520599336291
"2357",0.300259811127875
"2358",0.454182384760282
"2359",0.444934586197987
"2360",0.321160641816657
"2361",0.365906378282337
"2362",0.349455073778056
"2363",0.498860826796431
"2364",0.648858389668203
"2365",0.385696161329944
"2366",0.401775753381753
